1107.887,70.336,0
1124.001,70.301,0
1140.350,70.318,0
1156.937,70.289,0
1173.765,70.291,0
1190.838,70.286,0
1208.159,70.237,0
1225.732,70.207,0
1243.561,70.178,0
1261.649,70.156,0
1280.000,70.117,0
1298.618,70.114,0
1317.507,70.159,0
1336.670,70.131,0
1356.113,70.150,0
1375.838,70.123,0
1395.850,70.060,0
1416.153,70.079,0
1436.751,70.075,0
1457.649,70.115,0
1478.851,70.065,0
1500.362,70.127,0
1522.185,70.080,0
1544.326,70.102,0
1566.789,70.120,0
1589.578,70.123,0
1612.699,70.179,0
1636.156,70.279,0
1659.955,70.340,0
1684.099,70.336,0
1708.595,70.425,0
1733.447,70.476,0
1758.661,70.560,0
1784.241,70.656,0
1810.193,70.719,0
1836.523,70.820,0
1863.236,70.891,0
1890.338,70.884,0
1917.833,70.929,0
1945.729,70.925,0
1974.030,70.992,0
2002.743,71.016,0
2031.873,71.110,0
2061.428,71.222,0
2091.412,71.352,0
2121.832,71.471,0
2152.695,71.579,0
2184.007,71.656,0
2215.774,71.732,0
2248.003,71.871,0
2280.701,71.983,0
2313.874,72.133,0
2347.530,72.261,0
2381.676,72.381,0
2416.318,72.514,0
2451.464,72.689,0
2487.122,72.912,0
2523.298,73.139,0
2560.000,73.315,0
2597.236,73.466,0
2635.014,73.622,0
2673.341,73.744,0
2712.226,73.907,0
2751.676,74.085,0
2791.700,74.234,0
2832.306,74.385,0
2873.503,74.545,0
2915.299,74.706,0
2957.703,74.847,0
3000.724,74.924,0
3044.370,75.077,0
3088.652,75.125,0
3133.577,75.204,0
3179.156,75.346,0
3225.398,75.399,0
3272.312,75.523,0
3319.909,75.649,0
3368.198,75.740,0
3417.190,75.839,0
3466.894,75.916,0
3517.321,75.951,0
3568.482,75.951,0
3620.387,75.958,0
3673.046,75.927,0
3726.472,75.910,0
3780.675,75.919,0
3835.666,75.910,0
3891.457,75.949,0
3948.060,76.069,0
4005.486,76.158,0
4063.747,76.249,0
4122.855,76.348,0
4182.824,76.459,0
4243.664,76.673,0
4305.390,76.823,0
4368.013,77.105,0
4431.547,77.336,0
4496.005,77.501,0
4561.401,77.740,0
4627.749,77.966,0
4695.061,78.282,0
4763.352,78.635,0
4832.637,78.978,0
4902.929,79.216,0
4974.244,79.371,0
5046.596,79.609,0
5120.000,79.803,0
5194.472,80.020,0
5270.027,80.065,0
5346.682,80.060,0
5424.451,79.878,0
5503.352,79.601,0
5583.399,79.266,0
5664.612,78.882,0
5747.006,78.444,0
5830.598,77.931,0
5915.406,77.438,0
6001.447,77.031,0
6088.740,76.635,0
6177.303,76.290,0
6267.154,75.991,0
6358.312,75.723,0
6450.796,75.571,0
6544.625,75.405,0
6639.818,75.395,0
6736.397,75.353,0
6834.380,75.414,0
6933.789,75.468,0
7034.643,75.594,0
7136.964,75.796,0
7240.773,76.137,0
7346.093,76.576,0
7452.944,77.092,0
7561.350,77.640,0
7671.332,78.150,0
7782.915,78.640,0
7896.120,78.988,0
8010.971,79.166,0
8127.493,79.039,0
8245.711,78.516,0
8365.647,77.689,0
8487.328,76.648,0
8610.779,75.569,0
8736.026,74.521,0
8863.095,73.536,0
8992.011,72.726,0
9122.803,71.978,0
9255.497,71.276,0
9390.121,70.769,0
9526.704,70.244,0
9665.273,69.843,0
9805.857,69.644,0
9948.487,69.496,0
10093.191,69.309,0
10240.000,69.028,0
10388.944,69.154,0
10540.055,69.815,0
10693.363,70.504,0
10848.902,71.162,0
11006.703,71.775,0
11166.799,72.258,0
11329.224,72.470,0
11494.012,72.184,0
11661.195,71.346,0
11830.812,70.267,0
12002.895,69.204,0
12177.480,68.253,0
12354.606,67.411,0
12534.309,66.744,0
12716.624,66.069,0
12901.592,65.498,0
13089.250,65.085,0
13279.637,64.567,0
13472.794,64.011,0
13668.760,63.567,0
13867.577,63.243,0
14069.285,62.831,0
14273.928,62.474,0
14481.547,62.264,0
14692.186,62.126,0
14905.889,62.003,0
15122.700,61.930,0
15342.664,61.796,0
15565.829,61.609,0
15792.239,61.327,0
16021.942,60.929,0
16254.986,60.463,0
16491.422,60.019,0
16731.295,59.203,0
16974.656,53.901,0
17221.559,46.867,0
17472.053,47.328,0
17726.189,47.217,0
17984.021,47.265,0
18245.605,47.409,0
18510.994,47.365,0
18780.242,47.471,0
19053.408,47.567,0
19330.547,47.513,0
19611.715,47.061,0
