19.13,58.57
19.40,58.65
19.69,58.72
19.97,58.80
20.26,58.88
20.56,58.74
20.86,58.82
21.16,58.89
21.47,58.97
21.78,58.89
22.10,58.94
22.42,59.01
22.74,59.08
23.08,59.08
23.41,59.16
23.75,59.10
24.10,59.17
24.45,59.15
24.80,59.22
25.16,59.29
25.53,59.15
25.90,59.22
26.28,59.29
26.66,59.21
27.05,59.28
27.44,59.21
27.84,59.27
28.25,59.18
28.66,59.24
29.07,59.19
29.50,59.01
29.93,59.07
30.36,59.14
30.80,58.99
31.25,59.05
31.70,59.11
32.17,59.05
32.63,59.11
33.11,58.95
33.59,59.01
34.08,58.90
34.57,58.86
35.08,58.92
35.59,58.65
36.10,58.71
36.63,58.77
37.16,58.67
37.70,58.56
38.25,58.61
38.81,58.67
39.37,58.50
39.95,58.55
40.53,58.60
41.12,58.45
41.71,58.50
42.32,58.50
42.94,58.55
43.56,58.44
44.19,58.35
44.84,58.25
45.49,58.30
46.15,58.10
46.82,58.15
47.50,57.96
48.19,58.00
48.90,57.93
49.61,57.77
50.33,57.82
51.06,57.74
51.80,57.79
52.56,57.70
53.32,57.65
54.10,57.69
54.88,57.51
55.68,57.56
56.49,57.46
57.31,57.40
58.15,57.35
58.99,57.24
59.85,56.95
60.72,56.99
61.60,56.88
62.50,56.87
63.41,56.76
64.33,56.76
65.27,56.73
66.22,56.71
67.18,56.66
68.16,56.59
69.15,56.51
70.15,56.46
71.17,56.39
72.21,56.38
73.26,56.27
74.33,56.20
75.41,56.14
76.50,56.01
77.62,55.91
78.75,55.87
79.89,55.85
81.05,55.84
82.23,55.80
83.43,55.85
84.64,55.70
85.87,55.51
87.12,55.40
88.39,55.31
89.67,55.20
90.98,55.12
92.30,55.01
93.64,55.04
95.01,54.96
96.39,54.88
97.79,54.83
99.21,54.62
100.66,54.56
102.12,54.43
103.61,54.25
105.11,54.24
106.64,54.15
108.19,54.04
109.77,53.96
111.36,53.96
112.98,53.99
114.63,53.96
116.29,53.74
117.98,53.61
119.70,53.52
121.44,53.40
123.21,53.33
125.00,53.19
126.82,53.12
128.66,53.09
130.53,53.09
132.43,53.03
134.36,52.94
136.31,52.84
138.30,52.76
140.31,52.72
142.35,52.54
144.42,52.38
146.52,52.32
148.65,52.31
150.81,52.20
153.01,52.10
155.23,52.01
157.49,51.94
159.78,51.88
162.10,51.74
164.46,51.70
166.85,51.57
169.28,51.49
171.74,51.22
174.24,51.17
176.78,51.12
179.35,51.03
181.96,50.86
184.60,50.66
187.29,50.58
190.01,50.45
192.78,50.31
195.58,50.23
198.43,50.09
201.31,49.95
204.24,49.86
207.21,49.77
210.22,49.79
213.28,49.77
216.38,49.64
219.53,49.52
222.72,49.52
225.96,49.48
229.25,49.38
232.59,49.28
235.97,49.24
239.40,49.13
242.88,49.13
246.42,49.02
250.00,48.98
253.64,48.80
257.33,48.72
261.07,48.61
264.87,48.56
268.72,48.48
272.63,48.36
276.59,48.25
280.62,48.16
284.70,48.03
288.84,47.96
293.04,47.87
297.30,47.78
301.63,47.67
306.01,47.63
310.46,47.56
314.98,47.47
319.56,47.30
324.21,47.20
328.93,47.11
333.71,47.06
338.56,47.01
343.49,46.88
348.48,46.87
353.55,46.79
358.70,46.65
363.91,46.58
369.21,46.46
374.58,46.26
380.03,46.16
385.55,46.03
391.16,45.87
396.85,45.85
402.62,45.73
408.48,45.63
414.42,45.56
420.45,45.46
426.56,45.44
432.77,45.46
439.06,45.42
445.45,45.41
451.93,45.35
458.50,45.22
465.17,45.15
471.94,45.03
478.80,44.95
485.77,44.87
492.83,44.77
500.00,44.70
507.27,44.61
514.65,44.56
522.14,44.43
529.73,44.38
537.44,44.33
545.25,44.33
553.18,44.25
561.23,44.13
569.39,43.98
577.68,43.95
586.08,43.83
594.60,43.76
603.25,43.74
612.03,43.59
620.93,43.56
629.96,43.57
639.12,43.50
648.42,43.39
657.85,43.37
667.42,43.33
677.13,43.21
686.98,43.21
696.97,43.20
707.11,43.17
717.39,43.15
727.83,43.12
738.41,43.08
749.15,43.09
760.05,43.06
771.11,43.04
782.32,42.99
793.70,42.95
805.25,42.93
816.96,42.90
828.84,42.92
840.90,42.84
853.13,42.85
865.54,42.81
878.13,42.85
890.90,42.83
903.86,42.83
917.00,42.84
930.34,42.90
943.87,43.01
957.60,43.03
971.53,43.07
985.66,43.18
1000.00,43.26
1014.55,43.36
1029.30,43.39
1044.27,43.38
1059.46,43.37
1074.87,43.40
1090.51,43.40
1106.37,43.43
1122.46,43.41
1138.79,43.52
1155.35,43.60
1172.16,43.64
1189.21,43.69
1206.50,43.83
1224.05,43.91
1241.86,43.99
1259.92,44.14
1278.25,44.30
1296.84,44.43
1315.70,44.61
1334.84,44.74
1354.26,44.90
1373.95,45.01
1393.94,45.12
1414.21,45.28
1434.78,45.43
1455.65,45.64
1476.83,45.73
1498.31,45.97
1520.10,46.07
1542.21,46.28
1564.64,46.41
1587.40,46.56
1610.49,46.76
1633.92,47.04
1657.68,47.27
1681.79,47.47
1706.26,47.72
1731.07,48.01
1756.25,48.28
1781.80,48.60
1807.71,48.86
1834.01,49.15
1860.68,49.38
1887.75,49.61
1915.21,49.83
1943.06,50.04
1971.33,50.30
2000.00,50.58
2029.09,50.87
2058.60,51.16
2088.55,51.44
2118.93,51.80
2149.75,52.05
2181.02,52.32
2212.74,52.51
2244.92,52.76
2277.58,52.95
2310.71,53.21
2344.32,53.39
2378.41,53.51
2413.01,53.72
2448.11,53.82
2483.72,53.97
2519.84,54.15
2556.49,54.17
2593.68,54.22
2631.41,54.27
2669.68,54.21
2708.51,54.17
2747.91,54.09
2787.88,53.97
2828.43,53.81
2869.57,53.68
2911.31,53.49
2953.65,53.29
2996.61,53.02
3040.20,52.80
3084.42,52.51
3129.29,52.24
3174.80,52.04
3220.98,51.79
3267.83,51.63
3315.36,51.51
3363.59,51.34
3412.51,51.22
3462.15,51.06
3512.50,50.93
3563.59,50.83
3615.43,50.74
3668.02,50.68
3721.37,50.59
3775.50,50.53
3830.41,50.50
3886.13,50.51
3942.65,50.62
4000.00,50.70
4058.18,50.80
4117.21,51.00
4177.10,51.16
4237.85,51.44
4299.49,51.67
4362.03,52.02
4425.48,52.45
4489.85,52.78
4555.15,53.20
4621.41,53.56
4688.63,54.11
4756.83,54.72
4826.02,55.36
4896.21,55.87
4967.43,56.14
5039.68,56.26
5112.99,56.06
5187.36,55.78
5262.81,55.18
5339.36,54.46
5417.02,53.60
5495.81,52.74
5575.75,51.90
5656.85,51.14
5739.14,50.38
5822.61,49.60
5907.30,48.85
5993.23,48.30
6080.40,47.85
6168.84,47.37
6258.57,47.00
6349.60,46.72
6441.96,46.51
6535.66,46.25
6630.73,46.13
6727.17,46.02
6825.02,45.99
6924.29,46.04
7025.01,46.14
7127.19,46.33
7230.86,46.59
7336.03,46.96
7442.74,47.43
7550.99,48.02
7660.83,48.57
7772.26,49.21
7885.31,49.78
8000.00,50.36
8116.36,50.72
8234.42,50.83
8354.19,50.58
8475.70,49.96
8598.99,49.12
8724.06,48.18
8850.96,47.20
8979.70,46.37
9110.31,45.61
9242.82,44.99
9377.26,44.46
9513.66,43.97
9652.04,43.66
9792.43,43.54
9934.86,43.60
10079.37,43.73
10225.98,43.96
10374.72,44.12
10525.62,44.13
10678.72,43.84
10834.04,43.09
10991.63,41.82
11151.51,40.31
11313.71,38.77
11478.27,37.18
11645.23,35.72
11814.61,34.48
11986.46,33.34
12160.80,32.31
12337.69,31.47
12517.14,30.85
12699.21,30.34
12883.92,29.76
13071.32,29.16
13261.45,28.64
13454.34,28.21
13650.04,27.59
13848.58,26.94
14050.02,26.38
14254.38,26.13
14461.71,25.88
14672.06,25.64
14885.47,25.33
15101.99,25.01
15321.65,24.81
15544.51,24.46
15770.61,23.93
16000.00,23.39
16232.73,22.71
16468.84,21.63
16708.38,20.62
16951.41,19.65
17197.97,19.00
17448.12,17.92
17701.91,16.98
17959.39,16.42
18220.62,16.22
18485.64,16.20
18754.52,16.10
19027.31,16.15
19304.07,16.45
19584.86,16.34
19869.72,15.59
