19.13,82.05
19.40,82.12
19.69,82.20
19.97,82.28
20.26,82.35
20.56,82.08
20.86,82.15
21.16,82.23
21.47,82.30
21.78,82.30
22.10,82.43
22.42,82.50
22.74,82.57
23.08,82.66
23.41,82.73
23.75,82.72
24.10,82.79
24.45,82.80
24.80,82.87
25.16,82.94
25.53,82.88
25.90,82.95
26.28,83.01
26.66,83.08
27.05,83.15
27.44,83.08
27.84,83.14
28.25,83.20
28.66,83.26
29.07,83.33
29.50,83.23
29.93,83.30
30.36,83.36
30.80,83.44
31.25,83.50
31.70,83.56
32.17,83.59
32.63,83.65
33.11,83.53
33.59,83.59
34.08,83.54
34.57,83.48
35.08,83.54
35.59,83.30
36.10,83.36
36.63,83.41
37.16,83.42
37.70,83.35
38.25,83.45
38.81,83.51
39.37,83.38
39.95,83.43
40.53,83.49
41.12,83.35
41.71,83.40
42.32,83.43
42.94,83.48
43.56,83.38
44.19,83.33
44.84,83.23
45.49,83.28
46.15,83.12
46.82,83.17
47.50,83.04
48.19,83.09
48.90,83.00
49.61,82.82
50.33,82.86
51.06,82.81
51.80,82.85
52.56,82.72
53.32,82.77
54.10,82.82
54.88,82.62
55.68,82.67
56.49,82.57
57.31,82.53
58.15,82.47
58.99,82.41
59.85,82.30
60.72,82.35
61.60,82.36
62.50,82.41
63.41,82.33
64.33,82.38
65.27,82.41
66.22,82.45
67.18,82.46
68.16,82.63
69.15,82.70
70.15,82.69
71.17,82.65
72.21,82.60
73.26,82.51
74.33,82.52
75.41,82.57
76.50,82.64
77.62,82.71
78.75,82.74
79.89,82.76
81.05,82.69
82.23,82.64
83.43,82.69
84.64,82.70
85.87,82.65
87.12,82.60
88.39,82.52
89.67,82.42
90.98,82.39
92.30,82.40
93.64,82.48
95.01,82.57
96.39,82.62
97.79,82.62
99.21,82.44
100.66,82.42
102.12,82.27
103.61,82.15
105.11,82.13
106.64,82.15
108.19,82.05
109.77,81.81
111.36,81.83
112.98,81.94
114.63,82.07
116.29,81.98
117.98,81.99
119.70,81.99
121.44,82.02
123.21,82.00
125.00,81.96
126.82,81.86
128.66,82.14
130.53,82.30
132.43,82.35
134.36,82.24
136.31,82.48
138.30,82.43
140.31,82.29
142.35,81.94
144.42,81.66
146.52,81.56
148.65,81.45
150.81,81.28
153.01,81.04
155.23,81.02
157.49,80.84
159.78,80.82
162.10,80.81
164.46,80.81
166.85,80.59
169.28,80.58
171.74,80.59
174.24,80.70
176.78,80.91
179.35,80.97
181.96,80.98
184.60,80.93
187.29,80.94
190.01,80.90
192.78,80.85
195.58,80.85
198.43,80.93
201.31,80.90
204.24,80.95
207.21,81.04
210.22,80.76
213.28,80.70
216.38,80.65
219.53,80.41
222.72,80.29
