19.13,93.03
19.40,93.11
19.69,93.19
19.97,93.26
20.26,93.34
20.56,93.38
20.86,93.46
21.16,93.53
21.47,93.61
21.78,93.68
22.10,93.91
22.42,93.98
22.74,94.05
23.08,94.18
23.41,94.25
23.75,94.33
24.10,94.40
24.45,94.42
24.80,94.49
25.16,94.56
25.53,94.59
25.90,94.66
26.28,94.73
26.66,94.81
27.05,94.88
27.44,94.85
27.84,94.92
28.25,94.98
28.66,95.05
29.07,95.12
29.50,95.03
29.93,95.09
30.36,95.16
30.80,95.26
31.25,95.33
31.70,95.39
32.17,95.52
32.63,95.58
33.11,95.54
33.59,95.60
34.08,95.58
34.57,95.60
35.08,95.66
35.59,95.61
36.10,95.66
36.63,95.72
37.16,95.67
37.70,95.67
38.25,95.76
38.81,95.82
39.37,95.74
39.95,95.80
40.53,95.85
41.12,95.75
41.71,95.80
42.32,95.91
42.94,95.97
43.56,95.90
44.19,95.87
44.84,95.78
45.49,95.83
46.15,95.69
46.82,95.73
47.50,95.61
48.19,95.65
48.90,95.57
49.61,95.45
50.33,95.50
51.06,95.51
51.80,95.55
52.56,95.57
53.32,95.58
54.10,95.63
54.88,95.49
55.68,95.54
56.49,95.46
57.31,95.46
58.15,95.46
58.99,95.41
59.85,95.23
60.72,95.28
61.60,95.29
62.50,95.35
63.41,95.29
64.33,95.39
65.27,95.41
66.22,95.48
67.18,95.48
68.16,95.55
69.15,95.52
70.15,95.52
71.17,95.52
72.21,95.54
73.26,95.48
74.33,95.50
75.41,95.48
76.50,95.49
77.62,95.46
78.75,95.45
79.89,95.48
81.05,95.49
82.23,95.48
83.43,95.53
84.64,95.48
85.87,95.39
87.12,95.32
88.39,95.31
89.67,95.26
90.98,95.25
92.30,95.19
93.64,95.24
95.01,95.27
96.39,95.33
97.79,95.37
99.21,95.27
100.66,95.29
102.12,95.20
103.61,95.10
105.11,95.07
106.64,95.09
108.19,95.03
109.77,94.91
111.36,94.93
112.98,95.02
114.63,95.08
116.29,94.93
117.98,94.88
119.70,94.88
121.44,94.88
123.21,94.87
125.00,94.80
126.82,94.71
128.66,94.89
130.53,94.98
132.43,95.01
134.36,94.93
136.31,95.00
138.30,95.03
140.31,95.05
